archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"52448 Without Ratchet Stop, With Lock Nut",English,85,"Starrett Precision Tools Catalog 28, PDF page 62",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,83,,"T463P 52446 Without Ratchet Stop, No Lock Nut",unknown,Starrett,high,T463L,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-015,T463L,"T463P 52446 Without Ratchet Stop, No Lock Nut",item-cat-010490,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010490,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,62,T463L,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,".0001"" T463L 52448 Without Ratchet Stop, With Lock Nut",37,"T463P 52446 Without Ratchet Stop, No Lock Nut",,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-015', 'item-cat-010490']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"52446 Without Ratchet Stop, No Lock Nut",English,83,"Starrett Precision Tools Catalog 28, PDF page 62",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,83,,"T463P 52446 Without Ratchet Stop, No Lock Nut",unknown,Starrett,high,T463P,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-015,T463P,"T463P 52446 Without Ratchet Stop, No Lock Nut",item-cat-010491,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010491,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,19,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,62,T463P,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T463P 52446 Without Ratchet Stop, No Lock Nut",37,"T463P 52446 Without Ratchet Stop, No Lock Nut",,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-015', 'item-cat-010491']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,52449 With Ratchet Stop and Lock Nut,English,83,"Starrett Precision Tools Catalog 28, PDF page 62",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,85,,"T463P 52446 Without Ratchet Stop, No Lock Nut",unknown,Starrett,high,T463RL,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-015,T463RL,"T463P 52446 Without Ratchet Stop, No Lock Nut",item-cat-010492,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010492,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,62,T463RL,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,T463RL 52449 With Ratchet Stop and Lock Nut,37,"T463P 52446 Without Ratchet Stop, No Lock Nut",,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-015', 'item-cat-010492']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53200 0 tol 001"" Without Ratchet Stop, With Lock Nut",English,79,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,80,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,1263L,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,1263L,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010493,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010493,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,1263L,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1263L 53200 0 tol 001"" Without Ratchet Stop, With Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010493']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53198 0 to 1"" 001"" Without Ratchet Stop, No Lock Nut",English,82,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,79,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,1263P,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,1263P,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010494,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010494,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,21,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,1263P,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1263P 53198 0 to 1"" 001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010494']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53201 Otol” 001"" With Ratchet Stop and Lock Nut",English,82,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,81,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,1263RL,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,1263RL,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010495,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010495,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,1263RL,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1263RL 53201 Otol” 001"" With Ratchet Stop and Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010495']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53206 0 to ’%"" 001"" Without Ratchet Stop, No Lock Nut",English,86,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,83,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,1463P,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,1463P,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010496,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010496,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,1463P,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1463P 53206 0 to ’%"" 001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010496']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53207 0 to 2"" 001"" With Ratchet Stop and Lock Nut",English,81,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,84,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,1463RL,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,1463RL,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010497,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010497,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,1463RL,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1463RL 53207 0 to 2"" 001"" With Ratchet Stop and Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010497']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"0 to 1"" 001"" Without Ratchet Stop, No Lock Nut",English,79,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,83,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53198,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53198,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010498,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010498,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53198,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1263P 53198 0 to 1"" 001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010498']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"0 tol 001"" Without Ratchet Stop, With Lock Nut",English,86,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,85,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53200,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53200,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010499,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010499,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53200,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1263L 53200 0 tol 001"" Without Ratchet Stop, With Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010499']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"Otol” 001"" With Ratchet Stop and Lock Nut",English,84,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,79,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53201,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53201,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010500,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010500,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53201,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1263RL 53201 Otol” 001"" With Ratchet Stop and Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010500']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"0 to 1"" 0001"" Without Ratchet Stop, No Lock Nut",English,84,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,88,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53202,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53202,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010501,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010501,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53202,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T1263P 53202 0 to 1"" 0001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010501']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"Otol 0001"" With Ratchet Stop and Lock Nut",English,80,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,89,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53203,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53203,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010502,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010502,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53203,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T1263RL 53203 Otol 0001"" With Ratchet Stop and Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010502']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"0 to ’%"" 001"" Without Ratchet Stop, No Lock Nut",English,84,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,87,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53206,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53206,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010503,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010503,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53206,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1463P 53206 0 to ’%"" 001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010503']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"0 to 2"" 001"" With Ratchet Stop and Lock Nut",English,82,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,83,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53207,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53207,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010504,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010504,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53207,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"1463RL 53207 0 to 2"" 001"" With Ratchet Stop and Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010504']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"0 to ”%"" 0001"" Without Ratchet Stop, No Lock Nut",English,84,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,87,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53208,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53208,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010505,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010505,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53208,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T1463P 53208 0 to ”%"" 0001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010505']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"0 to ’%"" .0001"" With Ratchet Stop and Lock Nut",English,81,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,84,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,53209,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,53209,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010506,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010506,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,53209,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T1463RL 53209 0 to ’%"" .0001"" With Ratchet Stop and Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010506']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53202 0 to 1"" 0001"" Without Ratchet Stop, No Lock Nut",English,86,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,83,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,T1263P,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,T1263P,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010507,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010507,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,T1263P,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T1263P 53202 0 to 1"" 0001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010507']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53203 Otol 0001"" With Ratchet Stop and Lock Nut",English,78,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,82,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,T1263RL,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,T1263RL,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010508,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010508,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,T1263RL,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T1263RL 53203 Otol 0001"" With Ratchet Stop and Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010508']",
True,Historical/current mixed,unknown,Measuring / Gages / Inspection,pg-tools-measuring,Measuring / Gages / Inspection,,"53208 0 to ”%"" 0001"" Without Ratchet Stop, No Lock Nut",English,82,"Starrett Precision Tools Catalog 28, PDF page 64",72,medium,table_row,need-tools-repair-hand-tools,need-tools-repair-hand-tools,81,,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,unknown,Starrett,high,T1463P,need-tools-repair,90,Tools / Measuring & Gages,16,pg-tools-measuring-page-008,T1463P,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,item-cat-010509,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-010509,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,"Starrett Precision Tools, Gages and Saws (Catalog No_ 28) -- L_ S_ Starrett Company -- 1991-01-01 -- L_ S_ Starrett Company -- 289b59334dec14c822e5a9f3a595b65b -- Anna’s Archive.pdf",English,64,T1463P,Starrett Precision Tools Catalog 28,SRC-0119,,Starrett,"T1463P 53208 0 to ”%"" 0001"" Without Ratchet Stop, No Lock Nut",37,Distinct Figures * Ratchet Stop—Permits Consistent Measurements,,pg-tools-measuring,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hand-tools', 'pg-tools-measuring', 'pg-tools-measuring-page-008', 'item-cat-010509']",
