archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Hose Products Division,English,82,"Parker Fittings Catalog, PDF page 170",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,B-64 Hose Products Division,2015,Parker Hannifin,high,B-64,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,B-64,B-64 Hose Products Division,item-cat-004310,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004310,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,170,B-64,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,B-64 Hose Products Division,37,B-64 Hose Products Division,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004310']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Hose Products Division,English,82,"Parker Fittings Catalog, PDF page 174",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,B-68 Hose Products Division,2015,Parker Hannifin,high,B-68,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,B-68,B-68 Hose Products Division,item-cat-004311,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004311,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,174,B-68,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,B-68 Hose Products Division,37,B-68 Hose Products Division,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004311']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Hose Products Division,English,84,"Parker Fittings Catalog, PDF page 175",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,B-69 Hose Products Division,2015,Parker Hannifin,high,B-69,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,B-69,B-69 Hose Products Division,item-cat-004312,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004312,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,175,B-69,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,B-69 Hose Products Division,37,B-69 Hose Products Division,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004312']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,10671 B-71 13771 B-71 13971 B-72 1L971 B-72 14171 B-72,English,81,"Parker Fittings Catalog, PDF page 175",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,10671 B-71 13771 B-71 13971 B-72 1L971 B-72 14171 B-72,2015,Parker Hannifin,high,B-72,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-013,B-72,10671 B-71 13771 B-71 13971 B-72 1L971 B-72 14171 B-72,item-cat-004313,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004313,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,175,B-72,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,10671 B-71 13771 B-71 13971 B-72 1L971 B-72 14171 B-72,37,10671 B-71 13771 B-71 13971 B-72 1L971 B-72 14171 B-72,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-013', 'item-cat-004313']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,11571 B-73 11671 B-73 12671 B-74 11771 B-74 12771 B-74 11871 B-75,English,78,"Parker Fittings Catalog, PDF page 175",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,11571 B-73 11671 B-73 12671 B-74 11771 B-74 12771 B-74 11871 B-75,2015,Parker Hannifin,high,B-75,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-014,B-75,11571 B-73 11671 B-73 12671 B-74 11771 B-74 12771 B-74 11871 B-75,item-cat-004314,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004314,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,175,B-75,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,11571 B-73 11671 B-73 12671 B-74 11771 B-74 12771 B-74 11871 B-75,37,11571 B-73 11671 B-73 12671 B-74 11771 B-74 12771 B-74 11871 B-75,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-014', 'item-cat-004314']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,11971 B-75 18971 B-76 12U71 B-76 16A71 B-76 16F71 B-76,English,85,"Parker Fittings Catalog, PDF page 175",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,88,,11971 B-75 18971 B-76 12U71 B-76 16A71 B-76 16F71 B-76,2015,Parker Hannifin,high,B-76,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-014,B-76,11971 B-75 18971 B-76 12U71 B-76 16A71 B-76 16F71 B-76,item-cat-004315,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004315,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,175,B-76,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,11971 B-75 18971 B-76 12U71 B-76 16A71 B-76 16F71 B-76,37,11971 B-75 18971 B-76 12U71 B-76 16A71 B-76 16F71 B-76,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-014', 'item-cat-004315']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,16N71 B-77 1J071 B-77 1JC71 B-77 1JS71 B-78 1J771 B-78,English,83,"Parker Fittings Catalog, PDF page 175",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,84,,16N71 B-77 1J071 B-77 1JC71 B-77 1JS71 B-78 1J771 B-78,2015,Parker Hannifin,high,B-78,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-014,B-78,16N71 B-77 1J071 B-77 1JC71 B-77 1JS71 B-78 1J771 B-78,item-cat-004316,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004316,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,175,B-78,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,16N71 B-77 1J071 B-77 1JC71 B-77 1JS71 B-78 1J771 B-78,37,16N71 B-77 1J071 B-77 1JC71 B-77 1JS71 B-78 1J771 B-78,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-014', 'item-cat-004316']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,1UT71 B-80 1GU71 B-80 1FU71 B-81 1MU71 B-81,English,83,"Parker Fittings Catalog, PDF page 175",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,1UT71 B-80 1GU71 B-80 1FU71 B-81 1MU71 B-81,2015,Parker Hannifin,high,B-81,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-014,B-81,1UT71 B-80 1GU71 B-80 1FU71 B-81 1MU71 B-81,item-cat-004317,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004317,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,175,B-81,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,1UT71 B-80 1GU71 B-80 1FU71 B-81 1MU71 B-81,37,1UT71 B-80 1GU71 B-80 1FU71 B-81 1MU71 B-81,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-014', 'item-cat-004317']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Part Thread Hose I.D A H B,English,84,"Parker Fittings Catalog, PDF page 176",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,89,,Part Thread Hose I.D A H B,2015,Parker Hannifin,high,10571,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-022,10571,Part Thread Hose I.D A H B,item-cat-004318,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004318,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,176,10571,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,B 10571,37,Part Thread Hose I.D A H B,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-022', 'item-cat-004318']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Hose Products Division,English,78,"Parker Fittings Catalog, PDF page 176",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,81,,B-70 Hose Products Division,2015,Parker Hannifin,high,B-70,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-018,B-70,B-70 Hose Products Division,item-cat-004319,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004319,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,176,B-70,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,B-70 Hose Products Division,37,B-70 Hose Products Division,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-018', 'item-cat-004319']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Part Flange Hose I.D. A E F B,English,78,"Parker Fittings Catalog, PDF page 179",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,80,,Part Flange Hose I.D. A E F B,2015,Parker Hannifin,high,133,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-021,133,Part Flange Hose I.D. A E F B,item-cat-004320,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004320,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,179,133,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,11671-32-32 2 2 7.37 187 0.88 22 2-13/16 5.22 133,37,Part Flange Hose I.D. A E F B,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-021', 'item-cat-004320']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Part Flange Hose I.D. A E F B,English,78,"Parker Fittings Catalog, PDF page 180",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,87,,Part Flange Hose I.D. A E F B,2015,Parker Hannifin,high,100,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-021,100,Part Flange Hose I.D. A E F B,item-cat-004321,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004321,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,180,100,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,11771-20-20 1-1/4 1-1/4 5.61 142 1.50 38 2 3.92 100,37,Part Flange Hose I.D. A E F B,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-021', 'item-cat-004321']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Part Flange Hose I.D. A E F B,English,80,"Parker Fittings Catalog, PDF page 180",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,Part Flange Hose I.D. A E F B,2015,Parker Hannifin,high,102,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-021,102,Part Flange Hose I.D. A E F B,item-cat-004322,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004322,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,180,102,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,11771-20-24 1-1/4 1-1/2 6.22 158 1.12 28 2 4.03 102,37,Part Flange Hose I.D. A E F B,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-021', 'item-cat-004322']",
True,Historical catalog; technical reference,2015,Industrial Hose / Fittings / Couplings,pg-tools-hose,Industrial Hose / Fittings / Couplings,,Part Flange Hose I.D. A E F B,English,79,"Parker Fittings Catalog, PDF page 180",72,medium,table_row,need-tools-repair-hose-fittings,need-tools-repair-hose-fittings,82,,Part Flange Hose I.D. A E F B,2015,Parker Hannifin,high,137,need-tools-repair,90,Tools / Hose / Fittings,16,pg-tools-hose-page-021,137,Part Flange Hose I.D. A E F B,item-cat-004323,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-004323,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,Parker Fittings Catalog.pdf,English,180,137,Parker Fittings Catalog,SRC-0102,,Parker Hannifin,12671-32-32 2 2 7.60 193 1.25 32 2-13/16 5.40 137,37,Part Flange Hose I.D. A E F B,,pg-tools-hose,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hose-fittings', 'pg-tools-hose', 'pg-tools-hose-page-021', 'item-cat-004323']",
